condition,pc1,pc2,pixels
B1,-7.321246463463881,1.268516517877579,68
B1,-7.321246463463881,1.93417498278618,130
B1,-7.321246463463881,2.5998334476947793,161
B1,-7.321246463463881,3.2654919126033786,9
B1,-6.940870197041072,-3.3910927364826193,1
B1,-6.940870197041072,-2.72543427157402,9
B1,-6.940870197041072,-2.059775806665419,17
B1,-6.940870197041072,-1.3941173417568198,55
B1,-6.940870197041072,-0.7284588768482205,65
B1,-6.940870197041072,-0.0628004119396195,56
B1,-6.940870197041072,0.6028580529689798,64
B1,-6.940870197041072,1.268516517877579,91
B1,-6.940870197041072,1.93417498278618,117
B1,-6.940870197041072,2.5998334476947793,159
B1,-6.940870197041072,3.2654919126033786,8
B1,-6.560493930618263,-2.72543427157402,5
B1,-6.560493930618263,-2.059775806665419,26
B1,-6.560493930618263,-1.3941173417568198,48
B1,-6.560493930618263,-0.7284588768482205,88
B1,-6.560493930618263,-0.0628004119396195,61
B1,-6.560493930618263,0.6028580529689798,81
B1,-6.560493930618263,1.268516517877579,63
B1,-6.560493930618263,1.93417498278618,125
B1,-6.560493930618263,2.5998334476947793,150
B1,-6.560493930618263,3.2654919126033786,17
B1,-6.560493930618263,3.931150377511978,1
B1,-6.180117664195452,-3.3910927364826193,1
B1,-6.180117664195452,-2.72543427157402,10
B1,-6.180117664195452,-2.059775806665419,47
B1,-6.180117664195452,-1.3941173417568198,61
B1,-6.180117664195452,-0.7284588768482205,92
B1,-6.180117664195452,-0.0628004119396195,76
B1,-6.180117664195452,0.6028580529689798,111
B1,-6.180117664195452,1.268516517877579,91
B1,-6.180117664195452,1.93417498278618,147
B1,-6.180117664195452,2.5998334476947793,165
B1,-6.180117664195452,3.2654919126033786,13
B1,-6.180117664195452,3.931150377511978,1
B1,-5.799741397772642,-3.3910927364826193,1
B1,-5.799741397772642,-2.72543427157402,7
B1,-5.799741397772642,-2.059775806665419,45
B1,-5.799741397772642,-1.3941173417568198,85
B1,-5.799741397772642,-0.7284588768482205,108
B1,-5.799741397772642,-0.0628004119396195,127
B1,-5.799741397772642,0.6028580529689798,124
B1,-5.799741397772642,1.268516517877579,104
B1,-5.799741397772642,1.93417498278618,166
B1,-5.799741397772642,2.5998334476947793,168
B1,-5.799741397772642,3.2654919126033786,19
B1,-5.419365131349833,-3.3910927364826193,1
B1,-5.419365131349833,-2.72543427157402,2
B1,-5.419365131349833,-2.059775806665419,43
B1,-5.419365131349833,-1.3941173417568198,111
B1,-5.419365131349833,-0.7284588768482205,99
B1,-5.419365131349833,-0.0628004119396195,166
B1,-5.419365131349833,0.6028580529689798,167
B1,-5.419365131349833,1.268516517877579,104
B1,-5.419365131349833,1.93417498278618,175
B1,-5.419365131349833,2.5998334476947793,140
B1,-5.419365131349833,3.2654919126033786,11
B1,-5.038988864927024,-3.3910927364826193,1
B1,-5.038988864927024,-2.72543427157402,8
B1,-5.038988864927024,-2.059775806665419,49
B1,-5.038988864927024,-1.3941173417568198,107
B1,-5.038988864927024,-0.7284588768482205,130
B1,-5.038988864927024,-0.0628004119396195,202
B1,-5.038988864927024,0.6028580529689798,215
B1,-5.038988864927024,1.268516517877579,103
B1,-5.038988864927024,1.93417498278618,226
B1,-5.038988864927024,2.5998334476947793,113
B1,-5.038988864927024,3.2654919126033786,6
B1,-4.658612598504213,-2.72543427157402,5
B1,-4.658612598504213,-2.059775806665419,51
B1,-4.658612598504213,-1.3941173417568198,146
B1,-4.658612598504213,-0.7284588768482205,150
B1,-4.658612598504213,-0.0628004119396195,258
B1,-4.658612598504213,0.6028580529689798,230
B1,-4.658612598504213,1.268516517877579,143
B1,-4.658612598504213,1.93417498278618,210
B1,-4.658612598504213,2.5998334476947793,92
B1,-4.658612598504213,3.2654919126033786,4
B1,-4.278236332081404,-2.72543427157402,3
B1,-4.278236332081404,-2.059775806665419,45
B1,-4.278236332081404,-1.3941173417568198,168
B1,-4.278236332081404,-0.7284588768482205,191
B1,-4.278236332081404,-0.0628004119396195,319
B1,-4.278236332081404,0.6028580529689798,278
B1,-4.278236332081404,1.268516517877579,183
B1,-4.278236332081404,1.93417498278618,163
B1,-4.278236332081404,2.5998334476947793,70
B1,-4.278236332081404,3.2654919126033786,5
B1,-3.8978600656585947,-3.3910927364826193,1
B1,-3.8978600656585947,-2.059775806665419,38
B1,-3.8978600656585947,-1.3941173417568198,177
B1,-3.8978600656585947,-0.7284588768482205,243
B1,-3.8978600656585947,-0.0628004119396195,382
B1,-3.8978600656585947,0.6028580529689798,346
B1,-3.8978600656585947,1.268516517877579,158
B1,-3.8978600656585947,1.93417498278618,104
B1,-3.8978600656585947,2.5998334476947793,44
B1,-3.8978600656585947,3.2654919126033786,4
B1,-3.5174837992357855,-3.3910927364826193,1
B1,-3.5174837992357855,-2.72543427157402,3
B1,-3.5174837992357855,-2.059775806665419,28
B1,-3.5174837992357855,-1.3941173417568198,184
B1,-3.5174837992357855,-0.7284588768482205,303
B1,-3.5174837992357855,-0.0628004119396195,475
B1,-3.5174837992357855,0.6028580529689798,420
B1,-3.5174837992357855,1.268516517877579,177
B1,-3.5174837992357855,1.93417498278618,80
B1,-3.5174837992357855,2.5998334476947793,41
B1,-3.5174837992357855,3.2654919126033786,3
B1,-3.5174837992357855,3.931150377511978,1
B1,-3.1371075328129745,-2.72543427157402,2
B1,-3.1371075328129745,-2.059775806665419,17
B1,-3.1371075328129745,-1.3941173417568198,199
B1,-3.1371075328129745,-0.7284588768482205,434
B1,-3.1371075328129745,-0.0628004119396195,545
B1,-3.1371075328129745,0.6028580529689798,536
B1,-3.1371075328129745,1.268516517877579,197
B1,-3.1371075328129745,1.93417498278618,55
B1,-3.1371075328129745,2.5998334476947793,27
B1,-3.1371075328129745,3.2654919126033786,6
B1,-3.1371075328129745,4.596808842420581,1
B1,-2.7567312663901653,-2.72543427157402,1
B1,-2.7567312663901653,-2.059775806665419,12
B1,-2.7567312663901653,-1.3941173417568198,220
B1,-2.7567312663901653,-0.7284588768482205,564
B1,-2.7567312663901653,-0.0628004119396195,634
B1,-2.7567312663901653,0.6028580529689798,646
B1,-2.7567312663901653,1.268516517877579,192
B1,-2.7567312663901653,1.93417498278618,74
B1,-2.7567312663901653,2.5998334476947793,44
B1,-2.7567312663901653,3.2654919126033786,2
B1,-2.7567312663901653,3.931150377511978,1
B1,-2.3763549999673543,-2.72543427157402,3
B1,-2.3763549999673543,-2.059775806665419,20
B1,-2.3763549999673543,-1.3941173417568198,228
B1,-2.3763549999673543,-0.7284588768482205,634
B1,-2.3763549999673543,-0.0628004119396195,687
B1,-2.3763549999673543,0.6028580529689798,803
B1,-2.3763549999673543,1.268516517877579,219
B1,-2.3763549999673543,1.93417498278618,73
B1,-2.3763549999673543,2.5998334476947793,27
B1,-2.3763549999673543,3.2654919126033786,4
B1,-1.995978733544547,-2.72543427157402,1
B1,-1.995978733544547,-2.059775806665419,6
B1,-1.995978733544547,-1.3941173417568198,343
B1,-1.995978733544547,-0.7284588768482205,759
B1,-1.995978733544547,-0.0628004119396195,984
B1,-1.995978733544547,0.6028580529689798,880
B1,-1.995978733544547,1.268516517877579,246
B1,-1.995978733544547,1.93417498278618,102
B1,-1.995978733544547,2.5998334476947793,34
B1,-1.995978733544547,3.2654919126033786,2
B1,-1.615602467121736,-2.059775806665419,8
B1,-1.615602467121736,-1.3941173417568198,577
B1,-1.615602467121736,-0.7284588768482205,1255
B1,-1.615602467121736,-0.0628004119396195,1482
B1,-1.615602467121736,0.6028580529689798,880
B1,-1.615602467121736,1.268516517877579,230
B1,-1.615602467121736,1.93417498278618,111
B1,-1.615602467121736,2.5998334476947793,23
B1,-1.615602467121736,3.2654919126033786,3
B1,-1.2352262006989285,-2.059775806665419,8
B1,-1.2352262006989285,-1.3941173417568198,505
B1,-1.2352262006989285,-0.7284588768482205,2043
B1,-1.2352262006989285,-0.0628004119396195,2160
B1,-1.2352262006989285,0.6028580529689798,998
B1,-1.2352262006989285,1.268516517877579,183
B1,-1.2352262006989285,1.93417498278618,92
B1,-1.2352262006989285,2.5998334476947793,25
B1,-1.2352262006989285,3.2654919126033786,2
B1,-0.8548499342761176,-2.059775806665419,2
B1,-0.8548499342761176,-1.3941173417568198,223
B1,-0.8548499342761176,-0.7284588768482205,3078
B1,-0.8548499342761176,-0.0628004119396195,3672
B1,-0.8548499342761176,0.6028580529689798,1107
B1,-0.8548499342761176,1.268516517877579,179
B1,-0.8548499342761176,1.93417498278618,75
B1,-0.8548499342761176,2.5998334476947793,37
B1,-0.4744736678533066,-4.05675120139122,1
B1,-0.4744736678533066,-2.059775806665419,5
B1,-0.4744736678533066,-1.3941173417568198,143
B1,-0.4744736678533066,-0.7284588768482205,4692
B1,-0.4744736678533066,-0.0628004119396195,6516
B1,-0.4744736678533066,0.6028580529689798,1469
B1,-0.4744736678533066,1.268516517877579,224
B1,-0.4744736678533066,1.93417498278618,78
B1,-0.4744736678533066,2.5998334476947793,30
B1,-0.4744736678533066,3.2654919126033786,2
B1,-0.09409740143049916,-1.3941173417568198,24
B1,-0.09409740143049916,-0.7284588768482205,7864
B1,-0.09409740143049916,-0.0628004119396195,10135
B1,-0.09409740143049916,0.6028580529689798,1550
B1,-0.09409740143049916,1.268516517877579,212
B1,-0.09409740143049916,1.93417498278618,98
B1,-0.09409740143049916,2.5998334476947793,22
B1,-0.09409740143049916,3.2654919126033786,1
B1,0.2862788649923118,-1.3941173417568198,21
B1,0.2862788649923118,-0.7284588768482205,8244
B1,0.2862788649923118,-0.0628004119396195,15828
B1,0.2862788649923118,0.6028580529689798,1733
B1,0.2862788649923118,1.268516517877579,241
B1,0.2862788649923118,1.93417498278618,79
B1,0.2862788649923118,2.5998334476947793,19
B1,0.2862788649923118,3.2654919126033786,2
B1,0.6666551314151228,-1.3941173417568198,14
B1,0.6666551314151228,-0.7284588768482205,3950
B1,0.6666551314151228,-0.0628004119396195,22339
B1,0.6666551314151228,0.6028580529689798,2322
B1,0.6666551314151228,1.268516517877579,305
B1,0.6666551314151228,1.93417498278618,64
B1,0.6666551314151228,2.5998334476947793,10
B1,1.0470313978379302,-1.3941173417568198,5
B1,1.0470313978379302,-0.7284588768482205,993
B1,1.0470313978379302,-0.0628004119396195,23775
B1,1.0470313978379302,0.6028580529689798,2604
B1,1.0470313978379302,1.268516517877579,389
B1,1.0470313978379302,1.93417498278618,71
B1,1.0470313978379302,2.5998334476947793,3
B1,1.4274076642607412,-1.3941173417568198,1
B1,1.4274076642607412,-0.7284588768482205,138
B1,1.4274076642607412,-0.0628004119396195,13685
B1,1.4274076642607412,0.6028580529689798,2835
B1,1.4274076642607412,1.268516517877579,507
B1,1.4274076642607412,1.93417498278618,66
B1,1.8077839306835486,-1.3941173417568198,1
B1,1.8077839306835486,-0.7284588768482205,74
B1,1.8077839306835486,-0.0628004119396195,4461
B1,1.8077839306835486,0.6028580529689798,3712
B1,1.8077839306835486,1.268516517877579,573
B1,1.8077839306835486,1.93417498278618,58
B1,1.8077839306835486,2.5998334476947793,1
B1,2.1881601971063596,-0.7284588768482205,46
B1,2.1881601971063596,-0.0628004119396195,1037
B1,2.1881601971063596,0.6028580529689798,3961
B1,2.1881601971063596,1.268516517877579,612
B1,2.1881601971063596,1.93417498278618,39
B1,2.5685364635291705,-1.3941173417568198,1
B1,2.5685364635291705,-0.7284588768482205,23
B1,2.5685364635291705,-0.0628004119396195,312
B1,2.5685364635291705,0.6028580529689798,3010
B1,2.5685364635291705,1.268516517877579,526
B1,2.5685364635291705,1.93417498278618,8
B1,2.948912729951978,-1.3941173417568198,1
B1,2.948912729951978,-0.7284588768482205,15
B1,2.948912729951978,-0.0628004119396195,198
B1,2.948912729951978,0.6028580529689798,1776
B1,2.948912729951978,1.268516517877579,333
B1,2.948912729951978,1.93417498278618,7
B1,3.329288996374789,-0.7284588768482205,8
B1,3.329288996374789,-0.0628004119396195,165
B1,3.329288996374789,0.6028580529689798,812
B1,3.329288996374789,1.268516517877579,191
B1,3.329288996374789,1.93417498278618,4
B1,3.7096652627976,-0.7284588768482205,8
B1,3.7096652627976,-0.0628004119396195,106
B1,3.7096652627976,0.6028580529689798,487
B1,3.7096652627976,1.268516517877579,162
B1,4.090041529220407,-0.7284588768482205,1
B1,4.090041529220407,-0.0628004119396195,99
B1,4.090041529220407,0.6028580529689798,331
B1,4.090041529220407,1.268516517877579,116
B1,4.470417795643218,-0.7284588768482205,3
B1,4.470417795643218,-0.0628004119396195,108
B1,4.470417795643218,0.6028580529689798,287
B1,4.470417795643218,1.268516517877579,64
B1,4.850794062066026,-0.0628004119396195,109
B1,4.850794062066026,0.6028580529689798,234
B1,4.850794062066026,1.268516517877579,22
B1,5.231170328488837,-0.7284588768482205,1
B1,5.231170328488837,-0.0628004119396195,119
B1,5.231170328488837,0.6028580529689798,166
B1,5.231170328488837,1.268516517877579,2
B1,5.611546594911648,-0.0628004119396195,113
B1,5.611546594911648,0.6028580529689798,96
B1,5.991922861334455,-0.0628004119396195,111
B1,5.991922861334455,0.6028580529689798,40
B1,5.991922861334455,3.2654919126033786,1
B1,6.372299127757266,-0.0628004119396195,68
B1,6.372299127757266,0.6028580529689798,13
B1,6.372299127757266,1.268516517877579,1
B1,6.752675394180077,-0.0628004119396195,56
B1,6.752675394180077,0.6028580529689798,1
B1,7.133051660602884,-0.0628004119396195,14
A0,-0.6574710369194834,0.5304336587053708,1
A0,-0.6318524216869509,0.26143819930177037,1
A0,-0.6318524216869509,0.48560108213810405,2
A0,-0.6318524216869509,0.5304336587053708,2
A0,-0.6318524216869509,0.5752662352726376,2
A0,-0.6318524216869509,0.6200988118399045,1
A0,-0.6062338064544184,0.21660562273450368,1
A0,-0.6062338064544184,0.30627077586903706,1
A0,-0.6062338064544184,0.35110335243630386,1
A0,-0.6062338064544184,0.44076850557083735,3
A0,-0.6062338064544184,0.48560108213810405,2
A0,-0.6062338064544184,0.5304336587053708,6
A0,-0.6062338064544184,0.5752662352726376,1
A0,-0.6062338064544184,0.6200988118399045,3
A0,-0.6062338064544184,0.664931388407171,6
A0,-0.6062338064544184,0.7097639649744378,2
A0,-0.6062338064544184,0.7545965415417046,1
A0,-0.6062338064544184,0.7994291181089712,1
A0,-0.5806151912218859,0.21660562273450368,1
A0,-0.5806151912218859,0.26143819930177037,2
A0,-0.5806151912218859,0.30627077586903706,1
A0,-0.5806151912218859,0.35110335243630386,7
A0,-0.5806151912218859,0.39593592900357066,10
A0,-0.5806151912218859,0.44076850557083735,14
A0,-0.5806151912218859,0.48560108213810405,14
A0,-0.5806151912218859,0.5304336587053708,21
A0,-0.5806151912218859,0.5752662352726376,12
A0,-0.5806151912218859,0.6200988118399045,14
A0,-0.5806151912218859,0.664931388407171,7
A0,-0.5806151912218859,0.7097639649744378,2
A0,-0.5806151912218859,0.7545965415417046,3
A0,-0.5806151912218859,0.7994291181089712,4
A0,-0.5806151912218859,0.8890942712435048,1
A0,-0.5549965759893534,0.17177304616723688,1
A0,-0.5549965759893534,0.21660562273450368,1
A0,-0.5549965759893534,0.26143819930177037,2
A0,-0.5549965759893534,0.30627077586903706,7
A0,-0.5549965759893534,0.35110335243630386,32
A0,-0.5549965759893534,0.39593592900357066,44
A0,-0.5549965759893534,0.44076850557083735,66
A0,-0.5549965759893534,0.48560108213810405,71
A0,-0.5549965759893534,0.5304336587053708,61
A0,-0.5549965759893534,0.5752662352726376,54
A0,-0.5549965759893534,0.6200988118399045,29
A0,-0.5549965759893534,0.664931388407171,17
A0,-0.5549965759893534,0.7097639649744378,12
A0,-0.5549965759893534,0.7545965415417046,3
A0,-0.5549965759893534,0.7994291181089712,6
A0,-0.5549965759893534,0.844261694676238,2
A0,-0.5293779607568209,0.08210789303270338,1
A0,-0.5293779607568209,0.12694046959997007,4
A0,-0.5293779607568209,0.17177304616723688,4
A0,-0.5293779607568209,0.21660562273450368,4
A0,-0.5293779607568209,0.26143819930177037,23
A0,-0.5293779607568209,0.30627077586903706,58
A0,-0.5293779607568209,0.35110335243630386,79
A0,-0.5293779607568209,0.39593592900357066,111
A0,-0.5293779607568209,0.44076850557083735,108
A0,-0.5293779607568209,0.48560108213810405,88
A0,-0.5293779607568209,0.5304336587053708,67
A0,-0.5293779607568209,0.5752662352726376,65
A0,-0.5293779607568209,0.6200988118399045,37
A0,-0.5293779607568209,0.664931388407171,35
A0,-0.5293779607568209,0.7097639649744378,17
A0,-0.5293779607568209,0.7545965415417046,20
A0,-0.5293779607568209,0.7994291181089712,1
A0,-0.5293779607568209,0.844261694676238,5
A0,-0.5293779607568209,0.8890942712435048,2
A0,-0.5293779607568209,0.9339268478107716,1
A0,-0.5293779607568209,0.9787594243780384,1
A0,-0.5037593455242884,-0.00755726010183011,1
A0,-0.5037593455242884,0.08210789303270338,2
A0,-0.5037593455242884,0.12694046959997007,4
A0,-0.5037593455242884,0.17177304616723688,13
A0,-0.5037593455242884,0.21660562273450368,29
A0,-0.5037593455242884,0.26143819930177037,72
A0,-0.5037593455242884,0.30627077586903706,128
A0,-0.5037593455242884,0.35110335243630386,138
A0,-0.5037593455242884,0.39593592900357066,126
A0,-0.5037593455242884,0.44076850557083735,106
A0,-0.5037593455242884,0.48560108213810405,68
A0,-0.5037593455242884,0.5304336587053708,54
A0,-0.5037593455242884,0.5752662352726376,55
A0,-0.5037593455242884,0.6200988118399045,31
A0,-0.5037593455242884,0.664931388407171,33
A0,-0.5037593455242884,0.7097639649744378,34
A0,-0.5037593455242884,0.7545965415417046,13
A0,-0.5037593455242884,0.7994291181089712,15
A0,-0.5037593455242884,0.844261694676238,2
A0,-0.5037593455242884,0.8890942712435048,5
A0,-0.5037593455242884,0.9339268478107716,4
A0,-0.4781407302917558,-0.00755726010183011,2
A0,-0.4781407302917558,0.03727531646543669,24
A0,-0.4781407302917558,0.08210789303270338,20
A0,-0.4781407302917558,0.12694046959997007,29
A0,-0.4781407302917558,0.17177304616723688,54
A0,-0.4781407302917558,0.21660562273450368,123
A0,-0.4781407302917558,0.26143819930177037,174
A0,-0.4781407302917558,0.30627077586903706,190
A0,-0.4781407302917558,0.35110335243630386,153
A0,-0.4781407302917558,0.39593592900357066,112
A0,-0.4781407302917558,0.44076850557083735,78
A0,-0.4781407302917558,0.48560108213810405,70
A0,-0.4781407302917558,0.5304336587053708,42
A0,-0.4781407302917558,0.5752662352726376,47
A0,-0.4781407302917558,0.6200988118399045,32
A0,-0.4781407302917558,0.664931388407171,35
A0,-0.4781407302917558,0.7097639649744378,23
A0,-0.4781407302917558,0.7545965415417046,27
A0,-0.4781407302917558,0.7994291181089712,15
A0,-0.4781407302917558,0.844261694676238,14
A0,-0.4781407302917558,0.8890942712435048,6
A0,-0.4525221150592233,-0.00755726010183011,21
A0,-0.4525221150592233,0.03727531646543669,59
A0,-0.4525221150592233,0.08210789303270338,91
A0,-0.4525221150592233,0.12694046959997007,103
A0,-0.4525221150592233,0.17177304616723688,151
A0,-0.4525221150592233,0.21660562273450368,192
A0,-0.4525221150592233,0.26143819930177037,207
A0,-0.4525221150592233,0.30627077586903706,196
A0,-0.4525221150592233,0.35110335243630386,153
A0,-0.4525221150592233,0.39593592900357066,115
A0,-0.4525221150592233,0.44076850557083735,89
A0,-0.4525221150592233,0.48560108213810405,52
A0,-0.4525221150592233,0.5304336587053708,45
A0,-0.4525221150592233,0.5752662352726376,37
A0,-0.4525221150592233,0.6200988118399045,28
A0,-0.4525221150592233,0.664931388407171,33
A0,-0.4525221150592233,0.7097639649744378,24
