condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,5,reflectance,1142.4512941176472,0.0025736511583696053,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1147.9120392156863,0.0022610434357513975,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1153.3727843137256,0.001888852836466004,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1158.8335294117649,0.001545977710665447,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1164.294274509804,0.0012438721638917682,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1169.7550196078432,0.000985894376769103,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1175.2157647058825,0.000749809567678339,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1180.6765098039216,0.0005199621047052849,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1186.137254901961,0.00029136567567322746,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1191.598,3.518270607882901e-05,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1197.0587450980393,-0.00012810398232798725,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1202.5194901960786,-0.00023478211254146508,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1207.9802352941178,-0.0003051747278772776,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1213.440980392157,-0.0003494339860554696,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1218.9017254901962,-0.00035049348940630054,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1224.3624705882353,-0.00029125840554167226,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1229.8232156862746,-0.0001939352110732484,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1235.2839607843139,-5.7119743698375025e-05,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1240.7447058823532,7.544527546676782e-05,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1246.2054509803922,0.00020044385283379818,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1251.6661960784315,0.0002958319455166336,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1257.1269411764706,0.00036573282883511915,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1262.58768627451,0.00042358729798286365,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1268.0484313725492,0.0004699898660843749,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1273.5091764705883,0.000494750394786192,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1278.9699215686276,0.0006064546397871462,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1284.4306666666666,0.0006810300878128395,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1289.891411764706,0.0007676756023002884,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1295.3521568627452,0.0008571317030970915,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1300.8129019607845,0.0009111539640130895,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1306.2736470588236,0.0009129136984101782,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1311.734392156863,0.000910618546967612,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1317.195137254902,0.0008206182732620748,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1322.6558823529413,0.000679837456849075,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1328.1166274509806,0.000490456553394969,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1333.5773725490199,0.00024469129292192804,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1339.038117647059,-4.543838157011759e-05,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1344.4988627450982,-0.00035411611409996713,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1349.9596078431373,-0.0006588066967878614,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1355.4203529411766,-0.0009224564159163728,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1360.8810980392159,-0.0011573311887626003,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1366.341843137255,-0.001358395580283167,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1371.8025882352943,-0.0015217648535683637,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1377.2633333333333,-0.001642275315724251,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1382.7240784313726,-0.001744371588834448,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1388.184823529412,-0.001878398332346154,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1393.6455686274512,-0.00205148794138299,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1399.1063137254903,-0.002247401908324509,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1404.5670588235296,-0.0024158900601021216,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1410.0278039215686,-0.0025137761572125994,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1415.488549019608,-0.002571037368868767,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1420.9492941176472,-0.0025959578870804467,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1426.4100392156865,-0.002578963938469514,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1431.8707843137256,-0.0025526437395817503,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1437.3315294117647,-0.002540257684569003,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1442.792274509804,-0.0025061638774642736,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1448.2530196078433,-0.0024870207947468304,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1453.7137647058826,-0.002461174969317692,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1459.1745098039219,-0.002416068779149294,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1464.635254901961,-0.0023714844959020764,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1470.096,-0.0023661906911967012,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1475.5567450980393,-0.002382148865914979,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1481.0174901960786,-0.002405234710141202,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1486.478235294118,-0.0024069902469012194,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1491.938980392157,-0.002406286798929236,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1497.3997254901963,-0.0024192350234035764,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1502.8604705882353,-0.002433523405452609,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1508.3212156862746,-0.0024340083270349977,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1513.781960784314,-0.0024577004284418447,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1519.2427058823532,-0.0024658803008525965,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1524.7034509803923,-0.0024451437389397257,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1530.1641960784316,-0.0024651631506051874,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1535.6249411764707,-0.0024628492085006504,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1541.08568627451,-0.002438488402108585,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1546.5464313725493,-0.0024249562466009955,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1552.0071764705885,-0.002416314409008413,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1557.4679215686276,-0.0023861163420583753,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1562.9286666666667,-0.0024020633875131425,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1568.389411764706,-0.0023979996904771594,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1573.8501568627453,-0.0023956474044002363,difference of equal-sample representative means; not paired
M11,M11-M00,5,reflectance,1579.3109019607846,-0.0023998707550246245,difference of equal-sample representative means; not paired
