point_id,pc1,pc2,cluster
576,0.5049194396023888,0.05173972164038665,1
577,0.44164323781316184,0.07096164304866293,1
578,0.43203053268894376,0.12860073124933638,1
579,-0.34299330295589536,0.18718952331990818,3
580,0.5330361372543456,0.02770042545635054,1
581,-0.250156547195697,-0.055673876534387656,6
582,0.567088979532421,0.01342508181252361,1
583,0.5914592108693988,0.02013420716585196,1
584,0.5960429724452092,0.014348478344047455,1
585,-0.21005298952508752,-0.13324535197928655,5
586,-0.2515993284212046,-0.10597487486200013,6
587,-0.20729660674839365,-0.04393953803817685,5
588,0.5560781963836245,0.006353516006660065,1
589,0.5526547163831784,-0.04228115845648872,1
590,0.510349566152837,0.04824874224604425,1
591,-0.21996885373333477,-0.05623181110925857,5
592,0.5479433781809255,0.05788308305111334,1
593,0.5353826972556852,0.2709307598020698,8
594,-0.3580179212027593,0.17509449810857025,3
595,0.5626364268629702,-0.002928137769113659,1
596,-0.24999289204423195,-0.1166503704412884,6
597,-0.28014750798626586,-0.11031906098573008,6
598,-0.23677571854937748,-0.1360343701590454,7
